Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
6/26/2023,5886,71,3,Direct,Direct,,Desktop,USA,1,3,222
6/16/2023,5887,509,10,Referral,Organic Search,Winter Campaign,Mobile,USA,0,1,61
6/18/2023,5888,369,1,Organic,Organic Search,Summer Sale,Tablet,Canada,1,1,61
6/13/2023,5889,501,3,Direct,Social Media,Summer Sale,Tablet,Canada,1,1,88
6/16/2023,5890,249,4,Referral,Direct,,Mobile,Australia,1,1,116
6/3/2023,5891,553,2,Direct,Referral,,Tablet,Australia,0,0,0
6/16/2023,5892,489,2,Social,Social Media,Winter Campaign,Desktop,USA,0,3,279
6/22/2023,5893,432,9,Social,Organic Search,Summer Sale,Mobile,India,0,0,0
6/7/2023,5894,482,4,Organic,Organic Search,Summer Sale,Desktop,Germany,0,2,278
6/14/2023,5895,512,2,Referral,Social Media,,Mobile,India,1,3,378
6/7/2023,5896,342,5,Organic,Direct,Summer Sale,Tablet,India,0,2,216
6/28/2023,5897,313,9,Referral,Referral,,Tablet,Canada,0,0,0
6/14/2023,5898,551,6,Referral,Social Media,,Mobile,India,0,1,122
6/8/2023,5899,61,8,Referral,Direct,Summer Sale,Desktop,UK,1,2,158
6/29/2023,5900,186,8,Social,Organic Search,Summer Sale,Mobile,Germany,1,0,0
6/23/2023,5901,289,4,Social,Direct,Summer Sale,Desktop,Germany,1,1,134
6/12/2023,5902,268,10,Organic,Direct,Summer Sale,Desktop,UK,1,1,70
6/12/2023,5903,497,6,Direct,Referral,Spring Promo,Desktop,Australia,1,2,214
6/17/2023,5904,117,10,Social,Referral,,Mobile,USA,1,0,0
6/26/2023,5905,100,1,Direct,Organic Search,Spring Promo,Tablet,Canada,0,2,284
6/19/2023,5906,418,3,Organic,Organic Search,Winter Campaign,Tablet,Germany,0,1,99
6/18/2023,5907,160,10,Organic,Social Media,Spring Promo,Desktop,Australia,0,0,0
6/24/2023,5908,289,2,Direct,Social Media,,Mobile,Canada,1,1,76
6/15/2023,5909,546,5,Organic,Direct,Spring Promo,Desktop,Canada,0,3,285
6/2/2023,5910,141,3,Social,Organic Search,Spring Promo,Tablet,Australia,1,2,152
6/19/2023,5911,124,2,Social,Organic Search,,Tablet,France,1,0,0
6/4/2023,5912,295,1,Direct,Direct,Spring Promo,Mobile,Australia,1,2,212
6/17/2023,5913,227,4,Referral,Organic Search,,Tablet,France,0,1,126
6/13/2023,5914,527,1,Organic,Direct,Winter Campaign,Mobile,UK,1,3,333
6/3/2023,5915,355,3,Referral,Organic Search,Winter Campaign,Tablet,India,0,1,126
6/25/2023,5916,481,1,Referral,Direct,Summer Sale,Mobile,Germany,1,2,120
6/8/2023,5917,327,10,Social,Social Media,Spring Promo,Desktop,Australia,0,1,62
6/2/2023,5918,192,3,Social,Organic Search,,Tablet,UK,1,1,50
6/14/2023,5919,131,9,Organic,Referral,,Tablet,Germany,0,1,130
6/12/2023,5920,515,1,Social,Direct,Summer Sale,Tablet,USA,0,3,222
6/26/2023,5921,401,5,Social,Organic Search,Summer Sale,Mobile,Australia,1,3,186
6/28/2023,5922,284,2,Referral,Social Media,Winter Campaign,Desktop,Canada,1,0,0
6/7/2023,5923,139,5,Social,Organic Search,Summer Sale,Mobile,Canada,1,1,53
6/2/2023,5924,597,4,Direct,Direct,,Mobile,Australia,0,2,208
6/1/2023,5925,591,10,Social,Direct,Summer Sale,Tablet,USA,0,1,134
6/19/2023,5926,446,2,Direct,Organic Search,Summer Sale,Mobile,India,1,0,0
6/30/2023,5927,139,4,Organic,Referral,Spring Promo,Mobile,Canada,1,3,321
6/20/2023,5928,188,2,Referral,Social Media,Spring Promo,Desktop,Australia,1,3,375
6/28/2023,5929,560,9,Social,Direct,Spring Promo,Tablet,India,0,0,0
6/21/2023,5930,475,6,Organic,Social Media,Summer Sale,Mobile,USA,0,3,285
6/18/2023,5931,510,8,Referral,Direct,,Tablet,India,1,1,57
6/25/2023,5932,259,4,Direct,Direct,Summer Sale,Tablet,UK,1,2,192
6/25/2023,5933,165,4,Social,Direct,,Tablet,France,1,0,0
6/7/2023,5934,369,7,Direct,Referral,Spring Promo,Desktop,France,0,2,192
6/6/2023,5935,146,1,Organic,Social Media,Spring Promo,Desktop,France,0,3,327
6/18/2023,5936,227,6,Social,Referral,Winter Campaign,Desktop,Australia,1,3,378
6/2/2023,5937,413,9,Organic,Referral,Summer Sale,Tablet,Germany,0,2,218
6/29/2023,5938,509,1,Social,Referral,Spring Promo,Tablet,France,1,1,67
6/21/2023,5939,337,10,Social,Referral,,Tablet,Canada,1,3,216
6/17/2023,5940,503,2,Organic,Direct,Winter Campaign,Tablet,USA,1,3,195
6/21/2023,5941,258,3,Direct,Referral,Winter Campaign,Tablet,Australia,1,2,154
6/30/2023,5942,480,10,Organic,Social Media,,Mobile,Canada,0,1,139
6/16/2023,5943,308,5,Social,Social Media,Winter Campaign,Tablet,USA,0,3,222
6/12/2023,5944,386,1,Referral,Organic Search,Summer Sale,Tablet,Canada,1,0,0
6/30/2023,5945,227,5,Referral,Referral,Summer Sale,Mobile,Germany,0,1,142
6/16/2023,5946,508,2,Referral,Organic Search,,Desktop,UK,0,0,0
6/21/2023,5947,109,1,Organic,Direct,Summer Sale,Mobile,Australia,1,0,0
6/23/2023,5948,97,10,Referral,Social Media,Winter Campaign,Desktop,Canada,0,0,0
6/17/2023,5949,174,5,Social,Organic Search,Summer Sale,Tablet,UK,1,1,59
6/17/2023,5950,487,1,Direct,Referral,Winter Campaign,Mobile,UK,0,2,106
6/16/2023,5951,466,7,Referral,Organic Search,Summer Sale,Tablet,Canada,1,0,0
6/14/2023,5952,305,1,Social,Social Media,Summer Sale,Desktop,UK,0,3,183
6/14/2023,5953,371,9,Social,Referral,Summer Sale,Mobile,Germany,1,1,136
6/29/2023,5954,99,10,Organic,Direct,Spring Promo,Mobile,France,1,2,284
6/1/2023,5955,232,1,Referral,Referral,,Mobile,Canada,1,3,417
6/24/2023,5956,373,9,Direct,Social Media,Summer Sale,Desktop,UK,0,0,0
6/2/2023,5957,393,1,Referral,Direct,,Tablet,UK,0,2,196
6/19/2023,5958,413,8,Direct,Direct,,Desktop,USA,1,2,222
6/8/2023,5959,478,9,Social,Social Media,,Mobile,India,1,1,68
6/5/2023,5960,370,3,Direct,Direct,Spring Promo,Desktop,UK,0,1,73
6/13/2023,5961,484,6,Organic,Direct,Winter Campaign,Tablet,Canada,0,3,291
6/13/2023,5962,328,5,Social,Referral,Winter Campaign,Desktop,UK,0,3,171
6/22/2023,5963,547,1,Organic,Organic Search,Spring Promo,Mobile,Germany,0,2,284
6/7/2023,5964,519,6,Direct,Social Media,Winter Campaign,Mobile,Australia,0,1,90
6/30/2023,5965,481,3,Organic,Organic Search,,Desktop,Germany,1,3,414
6/30/2023,5966,110,4,Organic,Organic Search,,Mobile,France,1,0,0
6/23/2023,5967,100,6,Social,Social Media,Summer Sale,Mobile,Australia,0,1,99
6/4/2023,5968,215,7,Organic,Organic Search,Winter Campaign,Mobile,UK,0,2,232
6/26/2023,5969,506,8,Organic,Referral,Spring Promo,Mobile,Australia,1,2,162
6/30/2023,5970,352,4,Direct,Direct,Winter Campaign,Desktop,France,0,1,90
6/23/2023,5971,571,5,Direct,Direct,,Mobile,Germany,1,0,0
6/4/2023,5972,145,3,Referral,Direct,Winter Campaign,Mobile,UK,1,0,0
6/29/2023,5973,134,9,Referral,Social Media,,Tablet,USA,1,2,130
6/5/2023,5974,462,8,Referral,Organic Search,Winter Campaign,Tablet,USA,1,0,0
6/17/2023,5975,535,2,Referral,Direct,,Desktop,Australia,1,2,146
6/24/2023,5976,546,10,Direct,Organic Search,,Mobile,UK,1,2,200
6/8/2023,5977,462,5,Referral,Organic Search,Spring Promo,Tablet,India,0,3,168
6/27/2023,5978,533,7,Direct,Organic Search,Summer Sale,Desktop,Australia,0,0,0
6/23/2023,5979,177,9,Referral,Social Media,,Tablet,Canada,0,0,0
6/24/2023,5980,140,10,Direct,Referral,Winter Campaign,Desktop,Canada,0,3,381
6/12/2023,5981,211,2,Social,Direct,Spring Promo,Tablet,Australia,1,1,148
6/15/2023,5982,141,5,Direct,Social Media,Winter Campaign,Desktop,Germany,1,1,90
6/11/2023,5983,567,2,Organic,Social Media,,Mobile,USA,1,0,0
6/26/2023,5984,265,8,Referral,Referral,Winter Campaign,Desktop,Germany,0,3,333
6/9/2023,5985,463,6,Organic,Social Media,,Tablet,UK,1,3,204
6/13/2023,5986,357,9,Organic,Organic Search,,Desktop,UK,1,2,140
6/16/2023,5987,405,5,Organic,Organic Search,Spring Promo,Mobile,Canada,0,0,0
6/30/2023,5988,299,2,Organic,Referral,Summer Sale,Desktop,UK,0,3,366
6/2/2023,5989,202,6,Social,Organic Search,Winter Campaign,Tablet,France,0,2,266
6/12/2023,5990,431,4,Organic,Referral,Spring Promo,Tablet,Germany,0,0,0
6/7/2023,5991,462,1,Organic,Social Media,,Desktop,USA,0,1,118
6/30/2023,5992,251,7,Referral,Social Media,,Tablet,Canada,1,1,144
6/24/2023,5993,216,3,Social,Organic Search,Winter Campaign,Tablet,Germany,0,2,114
6/16/2023,5994,339,8,Social,Direct,,Mobile,Canada,1,1,79
6/6/2023,5995,135,1,Organic,Organic Search,Winter Campaign,Desktop,USA,0,2,254
6/12/2023,5996,392,9,Organic,Referral,,Tablet,France,1,3,354
6/25/2023,5997,594,1,Social,Organic Search,Spring Promo,Desktop,India,1,1,86
6/8/2023,5998,404,8,Organic,Social Media,Spring Promo,Mobile,Germany,0,1,124
6/6/2023,5999,260,3,Organic,Social Media,Spring Promo,Tablet,Canada,0,0,0
6/4/2023,6000,81,10,Organic,Organic Search,Summer Sale,Desktop,UK,0,3,327
6/6/2023,6001,333,6,Organic,Social Media,Summer Sale,Tablet,India,1,0,0
6/12/2023,6002,481,2,Social,Direct,Winter Campaign,Tablet,India,0,3,192
6/12/2023,6003,149,4,Social,Organic Search,Summer Sale,Mobile,Australia,0,0,0
6/13/2023,6004,445,6,Organic,Referral,,Desktop,UK,1,1,119
6/8/2023,6005,534,6,Social,Social Media,Spring Promo,Tablet,France,0,2,230
6/8/2023,6006,400,6,Social,Social Media,Winter Campaign,Mobile,USA,1,3,351
6/17/2023,6007,573,4,Organic,Referral,Summer Sale,Mobile,UK,1,3,429
6/5/2023,6008,572,6,Referral,Organic Search,,Desktop,Germany,0,2,100
6/30/2023,6009,319,8,Organic,Social Media,Winter Campaign,Desktop,Canada,0,1,88
6/7/2023,6010,344,1,Referral,Social Media,Summer Sale,Mobile,Canada,0,3,339
6/30/2023,6011,201,8,Organic,Organic Search,Winter Campaign,Mobile,Australia,0,2,126
6/6/2023,6012,560,3,Social,Referral,,Mobile,Canada,1,1,136
6/4/2023,6013,554,7,Direct,Referral,Spring Promo,Desktop,France,0,0,0
6/19/2023,6014,356,7,Organic,Organic Search,,Desktop,France,1,0,0
6/14/2023,6015,417,1,Social,Referral,Summer Sale,Desktop,Germany,1,3,327
6/27/2023,6016,559,5,Direct,Referral,Spring Promo,Desktop,Canada,1,0,0
6/30/2023,6017,91,7,Social,Organic Search,Summer Sale,Mobile,France,1,2,160
6/21/2023,6018,292,5,Direct,Social Media,Winter Campaign,Desktop,India,1,3,435
6/30/2023,6019,281,3,Referral,Organic Search,Winter Campaign,Desktop,Canada,0,0,0
6/10/2023,6020,84,9,Referral,Social Media,Spring Promo,Mobile,Australia,1,3,366
6/4/2023,6021,297,3,Referral,Referral,Spring Promo,Mobile,India,1,0,0
6/11/2023,6022,118,3,Social,Referral,Summer Sale,Tablet,France,0,2,250
6/8/2023,6023,291,4,Referral,Referral,Winter Campaign,Tablet,Australia,1,2,266
6/29/2023,6024,477,5,Direct,Direct,Spring Promo,Tablet,France,1,3,276
6/3/2023,6025,566,2,Social,Direct,,Tablet,Canada,0,2,234
6/10/2023,6026,350,4,Direct,Organic Search,,Mobile,Germany,0,0,0
6/12/2023,6027,482,5,Direct,Social Media,,Tablet,Germany,0,1,114
6/15/2023,6028,246,10,Direct,Direct,,Desktop,USA,0,0,0
6/20/2023,6029,468,9,Referral,Social Media,Winter Campaign,Mobile,India,1,1,149
6/8/2023,6030,600,9,Social,Organic Search,,Mobile,UK,0,0,0
6/6/2023,6031,121,1,Direct,Organic Search,,Tablet,India,1,0,0
6/17/2023,6032,224,8,Social,Referral,Summer Sale,Tablet,France,1,1,95
6/6/2023,6033,515,2,Direct,Social Media,Winter Campaign,Mobile,France,1,1,80
6/17/2023,6034,136,3,Organic,Referral,Spring Promo,Desktop,India,0,0,0
6/19/2023,6035,494,10,Organic,Social Media,Summer Sale,Mobile,UK,0,2,202
6/16/2023,6036,569,3,Organic,Referral,,Tablet,USA,1,1,122
6/22/2023,6037,223,8,Referral,Referral,Winter Campaign,Mobile,Australia,1,3,282
6/1/2023,6038,413,3,Referral,Social Media,Winter Campaign,Tablet,Canada,1,3,402
6/3/2023,6039,474,9,Referral,Social Media,Summer Sale,Tablet,India,0,1,146
6/23/2023,6040,352,1,Social,Referral,,Desktop,UK,1,2,138
6/27/2023,6041,348,4,Direct,Referral,Summer Sale,Mobile,Canada,1,0,0
6/27/2023,6042,382,10,Organic,Social Media,Winter Campaign,Tablet,UK,0,2,160
6/28/2023,6043,274,6,Organic,Organic Search,Spring Promo,Desktop,Germany,0,2,164
6/26/2023,6044,271,7,Direct,Social Media,Summer Sale,Tablet,UK,0,0,0
6/25/2023,6045,184,8,Referral,Direct,,Tablet,UK,1,2,120
6/10/2023,6046,186,8,Direct,Organic Search,Winter Campaign,Tablet,France,0,3,312
6/7/2023,6047,113,2,Referral,Direct,Winter Campaign,Mobile,Australia,0,1,71
6/12/2023,6048,554,3,Direct,Organic Search,Spring Promo,Tablet,USA,1,1,75
6/4/2023,6049,372,10,Social,Referral,Winter Campaign,Desktop,UK,1,3,429
6/2/2023,6050,360,4,Referral,Organic Search,Spring Promo,Mobile,India,1,0,0
6/21/2023,6051,539,6,Organic,Social Media,,Mobile,Canada,0,1,98
6/9/2023,6052,293,6,Direct,Direct,,Desktop,Australia,1,0,0
6/22/2023,6053,591,5,Referral,Social Media,Summer Sale,Mobile,France,1,0,0
6/29/2023,6054,91,5,Referral,Social Media,,Desktop,France,1,1,81
6/4/2023,6055,66,5,Organic,Referral,Summer Sale,Tablet,UK,0,0,0
6/14/2023,6056,532,6,Direct,Referral,Winter Campaign,Desktop,UK,0,2,164
6/5/2023,6057,365,6,Direct,Referral,Spring Promo,Mobile,Australia,0,0,0
6/13/2023,6058,129,1,Social,Organic Search,Summer Sale,Mobile,Canada,1,3,201
6/24/2023,6059,194,9,Referral,Social Media,Summer Sale,Desktop,France,0,0,0
6/1/2023,6060,376,1,Direct,Referral,Summer Sale,Desktop,UK,0,0,0
6/30/2023,6061,538,8,Organic,Referral,Winter Campaign,Tablet,USA,1,1,57
6/16/2023,6062,542,3,Direct,Organic Search,Summer Sale,Mobile,USA,1,1,138
6/15/2023,6063,327,8,Social,Organic Search,,Mobile,India,1,0,0
6/24/2023,6064,366,3,Social,Organic Search,,Mobile,USA,1,0,0
6/16/2023,6065,318,10,Referral,Direct,,Mobile,France,0,1,51
6/26/2023,6066,258,8,Organic,Direct,,Mobile,France,1,2,212
6/6/2023,6067,386,7,Organic,Referral,,Tablet,UK,1,0,0
6/9/2023,6068,519,9,Referral,Social Media,Winter Campaign,Tablet,UK,1,2,294
6/3/2023,6069,591,7,Organic,Social Media,Winter Campaign,Desktop,India,1,0,0
6/26/2023,6070,365,8,Social,Social Media,Summer Sale,Desktop,India,0,2,162
6/27/2023,6071,546,3,Direct,Social Media,,Tablet,Australia,0,2,170
6/6/2023,6072,389,3,Organic,Social Media,Summer Sale,Tablet,Australia,0,1,75
6/21/2023,6073,211,10,Direct,Organic Search,,Tablet,Germany,0,3,150
6/22/2023,6074,247,1,Direct,Direct,Spring Promo,Tablet,Australia,1,3,303
6/14/2023,6075,306,3,Organic,Referral,Spring Promo,Mobile,UK,1,3,318
6/23/2023,6076,169,2,Organic,Direct,,Tablet,USA,1,2,108
6/25/2023,6077,173,9,Direct,Social Media,,Desktop,Canada,1,3,279
6/9/2023,6078,304,3,Direct,Direct,,Tablet,Australia,1,3,330
6/14/2023,6079,564,4,Organic,Direct,Spring Promo,Mobile,Germany,0,0,0
6/21/2023,6080,352,3,Direct,Direct,,Tablet,India,1,1,59
6/29/2023,6081,103,3,Direct,Direct,Summer Sale,Desktop,Germany,0,2,166
6/21/2023,6082,498,3,Direct,Direct,,Desktop,UK,1,0,0
6/25/2023,6083,262,2,Social,Social Media,Summer Sale,Mobile,USA,1,0,0
6/21/2023,6084,252,5,Referral,Direct,Summer Sale,Tablet,India,0,2,144
6/13/2023,6085,121,2,Referral,Social Media,Winter Campaign,Desktop,USA,1,1,83
6/12/2023,6086,126,9,Referral,Social Media,,Mobile,USA,0,2,228
6/3/2023,6087,160,6,Referral,Referral,Spring Promo,Tablet,Germany,0,1,120
6/30/2023,6088,562,10,Referral,Direct,Summer Sale,Desktop,USA,0,3,192
6/2/2023,6089,588,7,Direct,Organic Search,Spring Promo,Mobile,UK,1,2,184
6/1/2023,6090,116,10,Social,Organic Search,,Desktop,UK,1,3,300
6/2/2023,6091,101,4,Referral,Organic Search,Summer Sale,Desktop,France,0,2,214
6/27/2023,6092,182,1,Direct,Organic Search,Summer Sale,Desktop,Australia,0,0,0
6/3/2023,6093,294,3,Referral,Direct,Summer Sale,Desktop,USA,0,2,148
6/4/2023,6094,222,6,Direct,Direct,Spring Promo,Tablet,Australia,0,3,312
6/9/2023,6095,569,10,Organic,Organic Search,Winter Campaign,Desktop,Canada,0,1,128
6/13/2023,6096,64,10,Referral,Social Media,,Tablet,Canada,0,2,110
6/19/2023,6097,349,1,Referral,Organic Search,Spring Promo,Tablet,France,1,2,206
6/12/2023,6098,394,5,Direct,Social Media,,Desktop,Australia,0,1,116
6/18/2023,6099,423,4,Social,Referral,Spring Promo,Mobile,Canada,0,0,0
6/11/2023,6100,524,8,Direct,Referral,Winter Campaign,Desktop,France,0,1,101
6/7/2023,6101,503,1,Direct,Direct,Spring Promo,Desktop,France,1,0,0
6/25/2023,6102,159,10,Referral,Direct,Spring Promo,Desktop,France,0,1,141
6/5/2023,6103,355,1,Referral,Organic Search,Winter Campaign,Tablet,UK,0,3,243
6/15/2023,6104,417,4,Direct,Organic Search,,Mobile,Canada,1,3,270
6/7/2023,6105,523,6,Social,Referral,Summer Sale,Tablet,Germany,1,3,417
6/27/2023,6106,406,6,Referral,Direct,Winter Campaign,Desktop,France,1,0,0
6/12/2023,6107,205,2,Direct,Social Media,,Tablet,USA,1,3,267
6/24/2023,6108,436,1,Social,Direct,,Desktop,Germany,1,2,246
6/26/2023,6109,67,1,Organic,Organic Search,Summer Sale,Desktop,Germany,0,2,138
6/9/2023,6110,473,8,Direct,Social Media,Winter Campaign,Mobile,India,0,0,0
6/8/2023,6111,472,8,Organic,Referral,Summer Sale,Tablet,Germany,0,1,133
6/18/2023,6112,235,1,Social,Social Media,Summer Sale,Desktop,France,0,2,284
6/19/2023,6113,394,8,Direct,Direct,,Desktop,Germany,0,2,220
6/18/2023,6114,343,3,Direct,Social Media,,Mobile,France,0,0,0
6/27/2023,6115,371,1,Direct,Direct,,Tablet,France,0,2,276
6/7/2023,6116,67,6,Referral,Direct,Winter Campaign,Mobile,India,1,1,71
6/1/2023,6117,309,2,Social,Direct,Summer Sale,Desktop,India,1,2,140
6/26/2023,6118,375,2,Social,Referral,Summer Sale,Mobile,USA,0,1,56
6/12/2023,6119,220,9,Referral,Social Media,Summer Sale,Desktop,Australia,1,3,375
6/30/2023,6120,433,6,Direct,Social Media,Summer Sale,Mobile,UK,1,2,218
6/2/2023,6121,554,3,Social,Social Media,Spring Promo,Desktop,India,0,0,0
6/22/2023,6122,381,8,Referral,Direct,Spring Promo,Mobile,USA,1,0,0
6/10/2023,6123,433,6,Direct,Social Media,Summer Sale,Desktop,UK,0,0,0
6/10/2023,6124,149,6,Referral,Organic Search,Winter Campaign,Tablet,Australia,0,0,0
6/7/2023,6125,512,10,Referral,Direct,Summer Sale,Mobile,Australia,0,0,0
6/27/2023,6126,185,2,Referral,Social Media,Winter Campaign,Mobile,USA,0,1,53
6/3/2023,6127,385,1,Direct,Direct,,Tablet,USA,1,2,276
6/13/2023,6128,600,8,Organic,Social Media,,Mobile,Germany,1,3,324
6/11/2023,6129,258,2,Social,Social Media,,Desktop,Australia,1,1,91
6/13/2023,6130,546,6,Direct,Referral,Summer Sale,Tablet,France,1,2,178
6/13/2023,6131,572,4,Social,Social Media,Summer Sale,Mobile,Australia,0,3,153
6/24/2023,6132,483,3,Organic,Referral,Winter Campaign,Tablet,USA,1,0,0
6/16/2023,6133,282,9,Social,Direct,Winter Campaign,Tablet,Australia,1,0,0
6/26/2023,6134,552,6,Social,Referral,,Mobile,Canada,0,2,184
6/22/2023,6135,238,10,Direct,Social Media,,Mobile,UK,0,2,170
6/12/2023,6136,235,3,Referral,Direct,Winter Campaign,Tablet,France,0,0,0
6/28/2023,6137,444,9,Social,Organic Search,Spring Promo,Tablet,Australia,0,0,0
6/26/2023,6138,218,3,Organic,Direct,Summer Sale,Desktop,UK,1,1,64
6/23/2023,6139,263,9,Organic,Social Media,,Desktop,France,1,1,61
6/26/2023,6140,589,1,Direct,Organic Search,Winter Campaign,Mobile,USA,1,0,0
6/10/2023,6141,242,10,Referral,Organic Search,Spring Promo,Desktop,India,1,1,118
6/14/2023,6142,150,7,Direct,Referral,Spring Promo,Desktop,USA,1,3,240
6/23/2023,6143,497,4,Organic,Social Media,Winter Campaign,Tablet,Canada,0,3,153
6/20/2023,6144,567,7,Organic,Direct,Spring Promo,Mobile,Australia,0,2,284
6/7/2023,6145,397,6,Referral,Social Media,Summer Sale,Mobile,Germany,0,1,124
6/27/2023,6146,149,3,Referral,Direct,Spring Promo,Tablet,UK,1,3,174
6/4/2023,6147,404,1,Social,Social Media,Spring Promo,Mobile,Australia,1,0,0
6/24/2023,6148,81,9,Organic,Organic Search,,Tablet,USA,0,3,300
6/29/2023,6149,169,6,Organic,Direct,,Desktop,USA,0,1,130
6/20/2023,6150,433,7,Direct,Referral,,Desktop,France,1,2,128
6/1/2023,6151,560,8,Referral,Organic Search,Summer Sale,Desktop,India,0,1,76
6/21/2023,6152,313,8,Direct,Direct,Summer Sale,Mobile,Canada,0,1,57
6/1/2023,6153,133,7,Organic,Organic Search,Winter Campaign,Mobile,India,1,3,222
6/14/2023,6154,405,9,Referral,Organic Search,Winter Campaign,Desktop,France,1,3,297
6/6/2023,6155,125,7,Direct,Referral,Spring Promo,Tablet,Canada,0,0,0
6/11/2023,6156,466,2,Referral,Social Media,Spring Promo,Mobile,Germany,0,0,0
6/16/2023,6157,128,5,Organic,Direct,Summer Sale,Mobile,France,0,2,246
6/23/2023,6158,79,7,Direct,Social Media,,Mobile,France,0,0,0
6/9/2023,6159,369,2,Direct,Organic Search,Spring Promo,Desktop,Australia,0,1,94
6/3/2023,6160,87,9,Referral,Organic Search,Summer Sale,Tablet,UK,0,3,150
6/26/2023,6161,164,3,Social,Direct,Spring Promo,Desktop,India,0,2,224
6/14/2023,6162,71,9,Direct,Organic Search,,Tablet,Australia,0,2,210
6/2/2023,6163,511,5,Referral,Referral,Summer Sale,Desktop,Germany,1,1,131
6/10/2023,6164,299,4,Social,Referral,Winter Campaign,Tablet,France,0,3,288
6/17/2023,6165,559,4,Social,Referral,Summer Sale,Tablet,Germany,0,0,0
6/8/2023,6166,500,3,Direct,Social Media,,Mobile,Australia,0,1,70
6/27/2023,6167,350,5,Referral,Direct,Winter Campaign,Tablet,Germany,1,0,0
6/9/2023,6168,438,1,Referral,Direct,Spring Promo,Mobile,Canada,1,0,0
6/8/2023,6169,217,2,Direct,Organic Search,Summer Sale,Desktop,USA,0,1,54
6/25/2023,6170,226,7,Organic,Social Media,Summer Sale,Mobile,Canada,1,0,0
6/13/2023,6171,501,7,Direct,Direct,,Tablet,UK,0,2,178
6/30/2023,6172,359,1,Direct,Organic Search,,Tablet,Germany,1,0,0
6/6/2023,6173,415,8,Direct,Organic Search,Winter Campaign,Desktop,Australia,1,0,0
6/8/2023,6174,550,1,Direct,Social Media,Summer Sale,Tablet,Australia,1,1,55
6/30/2023,6175,260,8,Direct,Referral,Spring Promo,Mobile,UK,1,2,140
6/12/2023,6176,391,10,Organic,Organic Search,Winter Campaign,Desktop,Germany,1,2,200
6/1/2023,6177,565,1,Social,Organic Search,,Desktop,Germany,1,2,166
6/10/2023,6178,460,2,Organic,Organic Search,,Tablet,UK,0,0,0
6/29/2023,6179,257,2,Organic,Direct,Summer Sale,Tablet,UK,1,3,381
6/10/2023,6180,111,3,Referral,Organic Search,Winter Campaign,Desktop,Germany,0,0,0
6/13/2023,6181,280,6,Direct,Organic Search,,Tablet,Germany,1,3,351
6/22/2023,6182,337,4,Direct,Organic Search,Summer Sale,Desktop,USA,0,3,225
6/9/2023,6183,224,4,Direct,Social Media,Winter Campaign,Mobile,Germany,1,1,142
6/28/2023,6184,434,2,Referral,Direct,Summer Sale,Mobile,Canada,1,2,274
6/20/2023,6185,435,8,Social,Social Media,,Tablet,Canada,1,2,248
